geo_id	genes.detected	cell.type	donor	timepoint	donor.type	primer.mix	batch	plate	lineage	CD45RA	CD38	CD123	CD34	CD90	rnaseq	genotyping	genotypesall	qcgenotype	input.reads	unique.mapped	multimap	Total.sequences	Per.base.sequence.quality	GC.content	MReads	lib.size	unmapped	ercc.count	pc.uniquemapped	pc.multimap	pc.unmapped	pc.ingenes.total	pc.ercc	pc.mit.reads	pass.qc
SMD32316PL3_3C	3686	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	1232	1242	987	1917	8183	2761	TRUE	TRUE	JAK2_HOM	TRUE	1807381	1612209	131640	1807381	pass	47	92151	1123710	63532	7624	0.892013914	0.072834671	0.035151415	0.697000203	0.006784669	0.082006034	TRUE
SMD32316PL3_3D	3594	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	385	431	775	1196	4685	2815	TRUE	TRUE	JAK2_HOM	TRUE	2137056	1911914	165685	2137056	pass	47	103429	1358283	59457	10411	0.894648526	0.077529555	0.02782192	0.710431013	0.007664824	0.076146871	TRUE
SMD32316PL3_3E	3984	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	527	874	379	1001	12367	14537	TRUE	TRUE	JAK2_HOM	TRUE	2147829	1914560	170845	2147829	pass	48	101257	1408066	62424	7325	0.891393123	0.079543111	0.029063766	0.735451488	0.005202171	0.071912112	TRUE
SMD32316PL3_3F	4568	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	919	427	1197	3678	11640	688	TRUE	TRUE	JAK2_HOM	TRUE	1956303	1761037	151424	1956303	pass	49	85409	1400121	43842	6077	0.900186219	0.077403143	0.022410639	0.795054846	0.004340339	0.061001156	TRUE
SMD32316PL3_3G	3998	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	484	648	847	2781	11524	9237	TRUE	TRUE	JAK2_HOM	TRUE	1508423	1336878	120407	1508423	pass	49	62223	1033062	51138	4629	0.886275269	0.0798231	0.033901631	0.772742165	0.004480854	0.060231622	TRUE
SMD32316PL3_4B	3960	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	171	417	3774	1951	3580	357	TRUE	TRUE	JAK2_WT	TRUE	2665238	2363553	207981	2665238	pass	48	115464	1792619	93704	8699	0.886807482	0.078034682	0.035157836	0.75844248	0.004852676	0.064410787	TRUE
SMD32316PL3_4C	2859	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	-52	-265	3446	359	7233	857	TRUE	TRUE	JAK2_WT	TRUE	3956179	3463208	335001	3956179	pass	47	185014	2289156	157970	23357	0.87539214	0.084677918	0.039929943	0.660992929	0.010203324	0.080821927	TRUE
SMD32316PL3_4E	3154	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	1527	2686	12522	1914	7984	2161	TRUE	TRUE	JAK2_WT	TRUE	2934054	2614372	222034	2934054	pass	47	120930	1752495	97648	17813	0.891044268	0.075674817	0.033280914	0.670331154	0.010164366	0.069004476	TRUE
SMD32316PL3_4F	2611	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	-1147	-154	9846	1434	4743	72	TRUE	TRUE	JAK2_WT	TRUE	3625204	3228419	311273	3625204	pass	47	172864	2067862	85512	19281	0.890548228	0.085863582	0.02358819	0.64051847	0.009324123	0.08359552	TRUE
SMD32316PL3_4G	2736	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	295	-5	726	346	7296	734	TRUE	TRUE	JAK2_WT	TRUE	3273194	2929880	259298	3273194	pass	47	122559	1978176	84016	17920	0.895113458	0.079218647	0.025667895	0.675173045	0.00905885	0.061955559	TRUE
SMD32316PL3_5B	2501	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	318	155	4711	1405	8363	4464	TRUE	TRUE	JAK2_WT	TRUE	1501533	1111824	124399	1501533	pass	45	54251	675955	265310	11579	0.740459251	0.082847996	0.176692753	0.607969427	0.017129839	0.080258301	TRUE
SMD32316PL3_5C	2017	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	666	49	3326	6226	30086	9471	TRUE	TRUE	JAK2_WT	TRUE	2886331	2399723	186826	2886331	pass	47	63837	1813291	299782	24137	0.831409495	0.06472785	0.103862655	0.755625128	0.013311156	0.03520505	TRUE
SMD32316PL3_5D	2993	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	1677	870	9746	204	7718	1221	TRUE	TRUE	JAK2_WT	TRUE	2706843	2295047	241320	2706843	pass	47	117751	1504155	170476	16353	0.847868532	0.089151827	0.062979641	0.655391807	0.010871885	0.07828382	TRUE
SMD32316PL3_5G	3116	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	136	173	4416	2096	4529	305	TRUE	TRUE	JAK2_WT	TRUE	2880018	2382058	226259	2880018	pass	47	126100	1631304	271701	11341	0.827098303	0.078561662	0.094340035	0.684829672	0.006952107	0.077300123	TRUE
SMD32316PL4_10B	2703	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	203	381	17006	1179	3193	643	TRUE	TRUE	JAK2_WT_EZH2_HET_TET2_p1137_HOM	TRUE	3566533	2519186	259680	3566533	pass	48	145786	1682901	787667	19910	0.706340303	0.072810205	0.220849492	0.668033643	0.011830761	0.086627793	TRUE
SMD32316PL4_10C	2371	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	713	936	5269	1046	5661	504	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	4062605	3317340	321229	4062605	pass	48	128721	1982116	424036	36834	0.816554895	0.07906971	0.104375395	0.597501613	0.018583171	0.064941204	TRUE
SMD32316PL4_10D	3160	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	200	-244	16566	993	4037	507	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3820962	2725642	286799	3820962	pass	47	149647	1794986	808521	17257	0.713339206	0.07505937	0.211601424	0.658555306	0.009614003	0.083369452	TRUE
SMD32316PL4_10E	2921	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	167	815	67748	907	4487	324	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3294026	2826944	300917	3294026	pass	47	104783	1755888	166165	30978	0.858203305	0.091352345	0.05044435	0.621125852	0.017642355	0.059675218	TRUE
SMD32316PL4_10F	3100	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	558	409	9093	749	7928	388	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2990989	2559843	234627	2990989	pass	46	111416	1720128	196519	15775	0.855851693	0.078444621	0.065703685	0.67196621	0.009170829	0.064771924	TRUE
SMD32316PL4_10G	3724	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	477	567	4251	1473	4986	6878	TRUE	TRUE	JAK2_WT_EZH2_HET_TET2_p1137_HOM	TRUE	2784046	2474710	212683	2784046	pass	46	124943	1757894	96653	13484	0.888889767	0.076393493	0.03471674	0.710343434	0.007670542	0.071075389	TRUE
SMD32316PL4_11B	3405	CD34+CD38-	OX4739	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	257	718	50	766	5925	2177	TRUE	TRUE	JAK2_HOM	TRUE	2696151	1648488	151282	2696151	pass	47	95079	1130771	896381	4256	0.611422728	0.056110359	0.332466913	0.685944332	0.003763804	0.084083338	TRUE
SMD32316PL4_11C	4203	CD34+CD38-	OX4739	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	-2150	-757	528	3546	5385	498	TRUE	TRUE	JAK2_HOM	TRUE	2881023	2031106	204999	2881023	pass	47	165677	1522896	644918	6468	0.704994719	0.071154934	0.223850348	0.749786569	0.004247171	0.108790751	TRUE
SMD32316PL4_11D	3871	CD34+CD38-	OX4739	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	486	362	368	1220	11114	14150	TRUE	TRUE	JAK2_HOM	TRUE	3112837	2120879	193958	3112837	pass	47	156023	1479765	798000	6710	0.681333138	0.062309077	0.256357786	0.697713071	0.004534504	0.105437688	TRUE
SMD32316PL4_11E	4336	CD34+CD38-	OX4739	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	413	3841	919	3022	5807	1021	TRUE	TRUE	JAK2_HOM	TRUE	2648025	1939221	181779	2648025	pass	48	159411	1519127	527025	5515	0.732327301	0.068647011	0.199025689	0.783369714	0.003630375	0.104935927	TRUE
SMD32316PL4_11F	3068	CD34+CD38-	OX4739	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	244	485	1127	564	9310	9954	TRUE	TRUE	JAK2_HOM	TRUE	3101855	2489285	191958	3101855	pass	47	102220	1814353	420612	12715	0.802514947	0.061884904	0.135600149	0.728865116	0.007008008	0.056339643	TRUE
SMD32316PL4_11G	3417	CD34+CD38-	OX4739	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	208	424	969	1423	6936	1195	TRUE	TRUE	JAK2_HOM	TRUE	2764506	2350031	208463	2764506	pass	46	151967	1638503	206012	11440	0.850072671	0.075406962	0.074520366	0.697226122	0.006981983	0.092747465	TRUE
SMD32316PL4_12B	2622	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	609	632	21313	1093	5199	423	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2832070	2154314	208742	2832070	pass	46	114471	1382031	469014	10959	0.760685294	0.073706511	0.165608195	0.641517903	0.007929634	0.082828099	TRUE
SMD32316PL4_12D	2967	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	634	620	13122	2782	7411	533	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2042599	751238	77968	2042599	pass	48	43755	478290	1213393	4397	0.367785356	0.038170977	0.594043667	0.636669072	0.009193167	0.091482155	TRUE
SMD32316PL4_12E	3862	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	289	0	46254	2506	5890	657	TRUE	TRUE	JAK2_HOM_EZH2_HET_TET2_p1137_HOM	TRUE	2550903	1399745	127734	2550903	pass	48	71807	1009540	1023424	4701	0.548725295	0.050074033	0.401200673	0.721231367	0.004656576	0.071128435	TRUE
SMD32316PL4_12F	4260	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	278	637	28665	712	3569	1163	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2750326	1162993	112599	2750326	pass	48	66609	849809	1474734	2948	0.422856418	0.040940238	0.536203345	0.730708611	0.003469015	0.078381142	TRUE
SMD32316PL4_12G	4286	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	1577	1126	23601	3153	13524	1317	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3375674	2569785	274588	3375674	pass	46	144329	1658958	531301	10088	0.76126575	0.081343163	0.157391087	0.645562956	0.006080925	0.086999791	TRUE
SMD32316PL4_3B	3721	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	406	1278	659	1846	7400	1518	TRUE	TRUE	JAK2_HOM	TRUE	2083867	1850493	169990	2083867	pass	49	100725	1440824	63384	7078	0.888009168	0.081574304	0.030416529	0.778616293	0.004912467	0.069907914	TRUE
SMD32316PL4_3C	3530	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	-125	1487	911	1448	7763	3905	TRUE	TRUE	JAK2_HOM	TRUE	2190924	1948105	172238	2190924	pass	48	76485	1446463	70581	7369	0.889170505	0.07861432	0.032215175	0.742497453	0.005094496	0.05287726	TRUE
SMD32316PL4_3D	3552	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	607	2237	870	1792	6221	8192	TRUE	TRUE	JAK2_HOM	TRUE	1621957	1461541	116144	1621957	pass	49	48134	1143772	44272	5769	0.901097255	0.071607324	0.027295422	0.782579483	0.005043837	0.042083562	TRUE
SMD32316PL4_3E	3632	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	512	455	491	254	13944	17047	TRUE	TRUE	JAK2_HOM	TRUE	1566759	1402458	117597	1566759	pass	49	60157	1029691	46704	6820	0.895133202	0.075057491	0.029809307	0.734204518	0.006623346	0.058422381	TRUE
SMD32316PL4_3F	2561	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	-159	3486	824	2130	4474	138	TRUE	TRUE	JAK2_HOM	TRUE	2013235	1758096	175340	2013235	pass	48	92172	1208240	79799	15319	0.873269141	0.087093658	0.039637201	0.687243472	0.012678772	0.076286168	TRUE
SMD32316PL4_4B	2219	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	711	8625	1169	1295	4211	1641	TRUE	TRUE	JAK2_WT	TRUE	2613562	2249511	214702	2613562	pass	47	130352	1327968	149349	22679	0.860706959	0.082149189	0.057143852	0.5903363	0.017077972	0.098158992	TRUE
SMD32316PL4_4D	2697	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	1445	329	11158	1355	3184	1480	TRUE	TRUE	JAK2_WT	TRUE	2249959	1941497	191566	2249959	pass	46	119609	1359774	116896	10977	0.86290328	0.085141996	0.051954725	0.70037399	0.008072665	0.087962411	TRUE
SMD32316PL4_4E	2594	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	128	-259	11049	469	6840	1247	TRUE	TRUE	JAK2_WT	TRUE	3065818	2628445	260022	3065818	pass	46	138081	1632346	177351	12830	0.85733889	0.084813254	0.057847857	0.621031066	0.007859853	0.084590522	TRUE
SMD32316PL4_4F	2574	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	94	327	-280	13	2934	205	TRUE	TRUE	JAK2_WT	TRUE	3267362	2937679	229348	3267362	pass	47	90370	2011011	100335	12045	0.89909811	0.07019363	0.030708259	0.684557775	0.005989525	0.044937596	TRUE
SMD32316PL4_4G	3499	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	1285	808	8390	1142	6207	489	TRUE	TRUE	JAK2_HET	TRUE	2702181	2416205	222233	2702181	pass	48	153907	1710472	63743	13626	0.894168451	0.082242085	0.023589463	0.707916754	0.007966222	0.089979257	TRUE
SMD32316PL4_5C	2737	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	1098	422	6503	1170	3989	969	TRUE	TRUE	JAK2_WT	TRUE	2371986	2097871	180105	2371986	pass	48	112475	1444079	94010	12130	0.884436502	0.075930043	0.039633455	0.688354527	0.008399817	0.077887013	TRUE
SMD32316PL4_5D	1926	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	135	287	3652	585	4756	627	TRUE	TRUE	JAK2_WT	TRUE	3836806	3300520	316886	3836806	pass	44	255129	1664294	219400	42361	0.860225928	0.082591093	0.05718298	0.504252057	0.025452835	0.153295632	TRUE
SMD32316PL4_5E	3374	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	838	637	28529	610	3326	557	TRUE	TRUE	JAK2_HET	TRUE	4682407	4035264	445654	4682407	pass	47	269677	2951632	201489	23609	0.861792663	0.095176263	0.043031074	0.731459453	0.007998626	0.091365387	TRUE
SMD32316PL4_5F	3058	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	1597	496	3987	375	3383	1203	TRUE	TRUE	JAK2_WT	TRUE	3360515	2988549	255724	3360515	pass	47	135082	2138666	116242	12773	0.889312799	0.07609667	0.034590532	0.715620189	0.005972415	0.063161803	TRUE
SMD32316PL4_5G	2875	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL4	199	-59	2714	732	3988	267	TRUE	TRUE	JAK2_WT	TRUE	3751412	3260168	297648	3751412	pass	48	147072	2388992	193596	25793	0.869050907	0.079342925	0.051606169	0.732781869	0.010796604	0.061562366	TRUE
SMD32316PL4_8B	3987	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	283	188	14134	709	6339	437	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2265508	1663633	166701	2265508	pass	47	106138	1175345	435174	5310	0.734331108	0.073582172	0.19208672	0.706492958	0.004517822	0.090303698	TRUE
SMD32316PL4_8D	3462	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	299	575	8036	1483	6914	2737	TRUE	TRUE	JAK2_HOM_EZH2_HET_TET2_p1137_HOM	TRUE	3078192	2168364	220623	3078192	pass	46	162832	1457996	689205	8321	0.704427794	0.071672917	0.223899289	0.672394487	0.005707149	0.111682062	TRUE
SMD32316PL4_8G	3090	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	208	541	26197	577	5468	366	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3760861	3268755	348973	3760861	pass	48	114244	2375873	143133	24906	0.869150708	0.09279072	0.038058572	0.726843401	0.010482884	0.048085062	TRUE
SMD32316PL4_9D	3195	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	204	181	3896	3050	5391	395	TRUE	TRUE	JAK2_WT_EZH2_HET_TET2_p1137_HOM	TRUE	2824318	2014960	204631	2824318	pass	47	119069	1358051	604727	9810	0.713432411	0.072453244	0.214114345	0.673984099	0.007223587	0.087676383	TRUE
SMD32316PL4_9E	3132	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	405	616	35419	1265	5088	1484	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2938043	2400897	227734	2938043	pass	47	110172	1701405	309412	19278	0.817175583	0.07751214	0.105312278	0.708653891	0.011330636	0.064753542	TRUE
SMD32316PL4_9F	2735	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	SMD32316PL4	245	1255	69439	590	5121	556	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	4476117	3848167	364731	4476117	pass	46	131999	2310184	263219	50996	0.859710995	0.081483795	0.05880521	0.600333613	0.022074432	0.057137873	TRUE
